query (Chinese),babyface酒吧,ca1226,ca1701,kkmall,lv,八大胡同,百度地图,北京ktv,北京spa,北京按摩,北京奥特莱斯,北京八达岭长城,北京八大胡同,北京暴雨,北京北海公园,北京本地人,北京宾馆,北京菜,北京餐馆,北京餐厅,北京茶油鸭,北京昌平地图,北京朝阳大悦城,北京地产,北京地铁,北京地铁13号线,北京地铁16号线,北京地铁1号线,北京地铁3号线,北京地铁查询,北京地铁电话,北京地铁公司,北京地铁规划,北京地铁时间,北京地铁线路图,北京地铁运营时间,北京地图,北京房地产,北京格林豪泰酒店,北京工艺品,北京供暖,北京购物,北京购物攻略,北京购物中心,北京簋街,北京果脯,北京航班,北京航空,北京好玩的地方,北京后海,北京胡同,北京胡同游,北京怀柔旅游,北京纪念品,北京交通图,北京景点地图,北京酒吧,北京酒店,北京剧院,北京烤鸭,北京空气质量,北京老胡同,北京厉家菜,北京旅行社,北京旅游,北京旅游包车,北京旅游公司,北京旅游攻略,北京旅游景点,北京旅游团,北京美食,北京美食攻略,北京明天天气,北京木偶剧院,北京鸟巢,北京七日游,北京气象局,北京前门建国饭店,北京青年旅行社,北京桑拿,北京桑拿论坛,北京商业地产,北京石景山万达广场,北京实时天气,北京食品,北京市朝阳区地图,北京市文化局,北京水果,北京顺义地图,北京四合院,北京酥糖,北京糖葫芦,北京特产,北京特色酒店,北京特色美食,北京天气,北京天子酒店,北京铁路,北京土特产,北京王府井,北京五星酒店,北京西城区地图,北京西郊宾馆,北京洗浴,北京香山,北京小吃,北京新闻,北京烟袋斜街,北京演出,北京演出公司,北京夜店,北京夜色,北京夜生活,北京一日游,北京游玩,北京长城,北京长城饭店,北京长城门票,北京长城一日游,北京中国国际旅行社,北京周边两日游,北京周边游,北京住宿,昌平旅游景点,炒肝,陈奕迅演唱会,大兴地图,大运河公园,大众点评,稻香村,房山地图,凤凰旅游,古长城,国家大剧院演出信息,国子监街,航班动态,航班号,航班取消,航运界,鹤峰茶,后海酒吧,胡桃里,金拱门,京八件,京港地铁,景泰蓝,九门小吃,居庸关长城,菊儿胡同,兰桂坊,朗园,六必居酱菜,卤煮火烧,驴打滚,帽儿胡同,密云天气,明长城,慕田峪长城,拿铁酒吧,南锣鼓巷,南长城,内画壶,三里屯,史家胡同,世界公园,首都机场,天马旅行社,豌豆黄,万里长城简介,万象城官网,王府井大街,五道口酒吧,西单大悦城,小红书,小南国,蟹岛度假村,秀水街,演出票,远东百货,长城的象征意义,长城历史,长城资料,职工之家酒店,中山音乐堂
Apr-17,30645,1764,255,8899,263751,15307,5293691,5296,5497,6860,21449,11782,6869,5910,12099,610,7671,11825,1144,4300,122,3135,6649,3705,581216,22052,22257,20897,21274,9135,2510,3810,9944,52756,454943,18658,346148,11087,5194,1711,936,6804,3600,5606,15915,6366,2814,6613,64170,25639,14753,3679,257,3531,4886,7234,9549,14558,9057,42452,155543,6361,1937,11768,57598,3027,2601,73187,57875,7630,21689,9771,10601,2266,12227,2476,8756,4663,10867,5461,1909,1766,745,6526,1378,4174,8300,1211,2830,35841,1397,3135,37801,3783,17713,11141234,63,3709,3420,14818,2160,3367,5723,5908,11632,33209,30513,3635,5519,3350,18964,1207,5239,34968,11932,21784,8226,11367,7548,7427,21246,49536,28599,2056,27521,27321,6093,3426,1373810,45349,6298,7209,4258,25678,5400,28715,7991,5783,3155,873,16877,57242,0,21207,13153,37480,5724,18870,6116,60176,4262,9286,17719,36503,14882,35427,11021,35119,3942,79451,3631,1270,58950,6028,46478,52381,7803,24445,2780,1870,9182,6638,29663,216090,22253,22276,23633,5918,5717,0,3870,5691,1377,8735
May-17,32962,2358,1221,9449,320286,15784,5512691,6049,5294,7708,21370,11462,6957,8734,10542,1061,8461,15505,1445,4613,127,3287,6711,3830,592877,22494,20927,21128,20018,9399,3173,3889,9494,52679,456503,18694,329430,10205,5408,1897,950,6770,4344,8116,17087,6658,4034,6756,52694,26580,15229,3462,183,3491,4852,6970,8919,16165,10405,44953,150747,6095,1652,12333,55789,3748,2951,71025,55134,8043,25052,10059,12414,2780,11044,4123,12056,4755,11170,5942,2223,1963,1000,9016,1615,4326,9230,2255,2535,34746,930,2837,38377,3711,17195,12363924,122,3948,4213,15058,1993,3263,6824,6191,10157,33877,34838,3368,5743,3780,17800,1131,5674,35158,10486,20481,10869,9952,7144,8325,22198,36813,36177,1944,29419,30282,5884,1779,1510354,55431,5831,7440,4246,29909,4874,32978,8611,6892,3266,1140,14897,63579,0,22478,13588,40436,5592,14389,5786,66258,4774,9590,18974,37702,13123,39066,14994,29258,3922,69510,4182,1645,63257,7440,38292,58558,7877,29086,2992,1673,9469,6962,31570,236455,23827,28624,39932,5924,5480,122,4145,5246,1486,10896
Jun-17,33862,2741,952,9531,302005,14982,5534121,10369,4778,8426,18987,11842,7448,83332,10052,1305,9391,16721,1284,4326,63,3331,6663,3446,546816,19818,23441,21580,17474,8558,2331,3709,8959,53333,435202,19993,348872,9210,5212,2256,938,6554,4874,6508,17066,6232,6054,9427,49856,26059,14519,3494,179,3865,4681,6973,9101,17081,10602,44350,70799,6191,1831,12509,58861,4182,3472,101836,44107,8908,26452,11190,13050,2528,10441,4832,17620,5347,12029,6021,2189,1578,2075,13616,1508,4080,8703,1878,2308,31677,1475,2930,36436,3703,16413,14199556,475,3138,3204,15148,2769,3041,6088,6588,9203,32915,31239,3426,5478,3646,17168,1641,5809,33762,9454,21301,12469,10578,7037,8100,18819,28301,38121,1176,29649,30825,4755,1214,1474251,46419,4903,7892,3822,30114,5089,40256,9087,13914,2942,667,13035,65552,0,19678,14324,37184,5320,14449,5085,65619,4806,8822,21686,37332,11776,42834,14477,27048,4102,67336,3493,2080,60685,7214,31391,63669,8431,25837,1889,1162,8914,6738,32521,298523,23782,20224,22822,5503,5258,432,3993,4134,1349,10552
Jul-17,35348,2677,1493,10021,372160,15286,6226387,11360,5059,9099,20588,13644,7693,35890,12463,1392,10593,21692,2332,4524,183,3376,7379,3723,633619,21771,23654,25502,17775,9752,3271,3997,8679,70560,511262,30086,354953,9102,4642,2465,1053,7475,3529,5207,19600,6118,7229,8254,67978,30662,16472,4742,598,4779,4734,9046,9136,20518,10596,47475,70014,6705,1922,14554,72358,2532,3074,141841,55310,9927,31214,14072,14665,3563,12843,4189,19494,5152,15880,6216,2393,1838,1165,19986,1419,4417,10807,2163,2338,29090,1690,2997,38909,4152,19595,14929144,242,2871,3614,18285,2970,3102,5947,6583,9859,35374,27669,4071,6407,3766,18302,1499,6164,57152,10769,24560,14274,12903,7878,8249,20526,30302,43739,1770,32157,40829,5128,986,1598330,56388,5226,7888,3776,33846,5722,48222,9576,18566,3014,421,16229,70401,0,21707,13659,37042,5907,17804,5235,175939,4725,8746,24922,38359,12031,44868,11909,32997,4082,90207,3732,2279,69800,6327,37965,67149,9686,27769,1895,1797,11385,6741,35248,262054,25384,27946,24964,6494,5464,118,3801,2777,1630,12529
Aug-17,42635,2995,1463,10033,390805,20091,6341431,5317,4961,8603,24640,17166,6152,36846,13653,1310,10293,21864,1093,4696,301,3496,7937,3363,615909,19908,22707,23835,17583,9436,3166,3655,9004,71450,515650,30924,335746,9424,4855,2702,3127,7598,3547,5137,20323,6216,6323,7746,75134,30367,17500,4891,482,4588,5084,11276,8735,20364,12077,47024,48467,6239,2249,14584,82294,1963,3706,149220,60140,10656,31376,14718,16137,3343,15474,3950,19973,5349,15130,6106,2063,1946,1042,17118,2116,4747,9594,1929,2719,29361,1614,3115,40303,4223,20375,12380172,419,2882,3779,19821,3407,3126,5584,6654,12886,35961,25574,4273,6335,3415,17606,1865,6256,63186,11223,29990,14069,15961,9561,7783,21766,33078,44938,2087,32953,42319,4577,1141,1638429,72359,4507,7874,4315,31439,5872,47897,9785,17649,2701,725,17262,79909,59,21027,12673,36690,5847,24529,5520,95034,5138,9639,25607,38733,12734,44200,13489,41474,4035,95334,4634,2173,74405,6873,38668,67211,9382,27625,3300,1744,15816,6136,36435,267744,25037,28006,25051,6390,5489,0,4654,4724,1695,11275
Sep-17,37114,2463,1378,8116,342302,19756,5295186,5475,4974,7233,22971,10874,5337,11552,10880,928,8204,17146,1115,4089,179,3046,6871,3189,528739,17729,22443,21108,14815,8272,2870,3767,9106,56806,448729,25480,273290,8395,4152,2860,4439,6728,3051,4567,13920,5917,3281,6838,58916,22408,16203,4571,371,4024,5093,9405,7946,16512,8743,43439,109841,5506,1450,11709,68831,2376,3043,99447,43501,7007,26628,10488,27560,2413,14986,3502,9802,4699,11212,5811,2764,1374,1095,7656,1523,4070,7947,1947,2761,28208,2110,3515,42187,4074,16721,9195036,366,4355,3729,14523,3333,2316,5913,6002,21022,35240,28822,3442,5653,3626,15972,1296,6048,45706,9617,23525,13030,10921,7970,6296,23659,28691,34836,1833,29685,35594,3971,1600,1298264,110689,4042,6990,4211,27947,5044,34422,8854,7441,2413,419,13633,68741,118,24557,13392,36151,5024,16022,5384,78083,5177,9992,24306,36914,9755,31307,10674,33285,3437,58221,4124,2673,55527,6133,30679,53404,6960,22925,4465,1910,13187,6309,31977,241960,21258,17797,21124,5424,5325,856,5239,7610,1361,8798
Oct-17,38793,1151,917,8066,296695,15868,4885210,7706,4841,6658,24735,11199,5431,10632,10787,1049,7691,9673,1715,4117,65,2698,6945,3334,499975,17439,23396,21991,14414,6993,3752,3890,9688,51376,447078,21880,243378,7790,3547,1899,20380,6879,2843,4649,14476,5535,3048,6388,50814,21818,17878,4628,303,3891,4888,7238,8123,15642,9518,47526,121021,7141,2245,9265,52158,3570,2465,79378,43273,5479,22763,11211,41407,2757,14786,2865,10056,4092,9612,5417,2121,1199,493,6702,1314,3940,7732,1242,2354,34970,2429,3878,36149,3313,16725,12706750,356,3903,3645,16723,2370,2495,6636,5923,37242,34097,26067,3388,5685,3055,21480,1265,5769,30179,9025,23767,6368,9704,7829,5207,8941,17985,15981,1815,30201,31216,3890,1528,1161187,62109,4285,6562,4704,28315,5427,28953,8011,7271,2139,177,13939,64871,1062293,19523,15129,37229,5181,16136,5868,55072,4581,11370,24709,38192,11954,35852,13314,39882,3393,66684,4256,2431,57250,8028,34782,53243,5827,22213,4701,2376,10390,6496,32942,299420,21554,15330,22233,5500,5711,633,5550,15057,1358,9746
Nov-17,34778,1931,1060,7543,256783,14222,4199466,5002,4643,6878,18262,8488,5050,8638,7869,1010,6761,8040,1171,3902,482,2229,6097,2586,437277,14698,21445,17566,12317,6706,2831,3736,9404,35707,391424,18426,240484,9194,3690,1703,34125,5810,1942,4277,12430,4943,2102,5986,33290,15977,14899,2952,63,3668,4702,5150,7651,15237,8758,40393,132847,5606,1991,9667,36217,3393,2755,49132,29790,5113,18873,8063,39413,2146,10149,1955,8224,3997,8290,5217,1794,1717,546,4471,1680,4001,8174,822,1799,32280,2790,3806,34581,3065,12967,9688844,362,3602,3503,15029,2926,2072,6726,5874,21760,29403,42167,2869,5642,4245,15542,1186,5541,22230,6876,21407,6016,6814,6094,5452,5140,9950,10677,491,29085,28787,4164,625,1158318,38202,3920,6714,4877,26493,5342,24084,7933,5021,2636,859,9858,59284,281458,15792,12571,38392,4146,11949,5558,42174,5109,10300,22290,36185,10127,27530,12543,38160,3092,43462,3454,2673,47111,8603,19491,47169,5218,19817,5736,1805,7432,4920,28431,362577,18899,10598,21983,5471,7284,588,6629,38993,1812,8274
Dec-17,38050,1772,505,8056,275299,14608,4181818,5343,4816,6678,17644,7542,4622,7576,7372,694,6863,8122,976,4518,295,2608,6821,2768,412572,15389,22435,19838,13080,7709,3125,3864,9651,35192,446731,21909,221566,9427,3132,1546,5602,5878,2302,4508,11414,5145,2670,6468,36482,15616,14015,1770,0,3338,4727,5487,8623,15817,11487,41111,104793,5598,1601,9569,38034,3568,3290,47840,29629,5108,19438,7870,29354,2879,8904,2351,7555,3870,8860,5462,1789,1568,619,4571,1733,4185,8872,438,808,31111,2903,4066,35266,2967,12648,7624366,666,3793,3233,12346,2720,2068,6298,5887,8667,29594,34129,2583,6311,6191,16318,1195,5842,22214,7204,17274,5613,6458,4872,5119,5697,12564,10670,122,28421,25845,3853,431,1262232,41118,4059,6219,4651,30393,4876,24779,8177,5432,2948,1331,10077,76633,81047,16066,14188,36393,4225,9407,5358,43285,5013,9848,21169,39253,8921,21839,9205,17919,3650,44455,3161,2414,54036,6591,17089,49422,5124,20199,4041,1625,8177,6161,34159,252580,19706,11612,17966,6004,6475,193,4491,10343,1417,9956
Jan-18,35320,1740,1003,7733,308132,14951,4040851,4914,4986,6249,17002,7527,4890,7972,7123,1497,6752,8631,1853,4230,0,2186,6621,2557,381251,14163,18341,19873,13310,7605,2907,3359,11346,38898,379280,27125,219133,7246,2939,1255,4882,6084,2322,4546,10034,5677,3107,6890,35008,14141,12813,1685,0,4039,4479,5784,7948,12277,9913,39259,99987,4857,1695,9034,39751,3907,2316,55187,30293,6100,18640,8329,38491,2508,8476,1511,8618,4337,8899,5218,2086,1281,486,5382,1244,3825,9515,1039,931,28009,3593,3225,39440,3135,12750,9329944,359,4702,3861,12253,2217,1873,6173,5850,8794,27521,23699,1755,5668,3346,15992,625,5377,20064,6666,15056,6617,6635,4602,4569,7757,11312,11222,297,25806,22367,3730,303,1120087,45718,3518,5952,3843,28786,4969,30204,8658,12007,2391,489,9194,76562,65873,19531,12016,40142,4229,8873,5040,41499,4923,10610,19294,37694,9469,28393,9315,14812,3125,44450,3546,1770,49568,6593,15793,51086,5431,21744,3495,1624,7834,5637,32673,263534,20911,10924,16307,5642,5187,59,3530,4655,1050,7910
Feb-18,31446,1782,747,7029,297176,14884,3568501,4234,4358,5122,18391,9546,4619,5900,7744,761,5914,7599,912,3797,482,1956,8080,2495,312278,12696,13046,20208,12390,6915,2659,2921,8199,44297,292582,28853,188622,6124,2480,1399,3756,5589,1614,3956,10624,4924,1538,6202,37685,16123,14191,2873,246,2733,4004,7146,6432,10887,8274,33951,63431,4407,1691,8035,41754,2953,1745,68619,37034,5731,18472,9244,26928,2232,10746,1878,6546,3986,6871,4054,1437,870,434,4244,1151,3486,6850,615,1227,23469,3338,3051,34445,2267,12469,7303196,177,3076,3028,12782,1567,1620,5070,5060,8145,25826,20200,2888,5151,2221,12968,747,4604,22938,7180,16748,5338,8776,5384,4215,7105,20312,10843,442,22398,17857,3272,755,968728,56057,3098,5625,3050,25812,5117,25383,7040,5905,2131,638,8836,73955,42913,24715,9904,30734,4416,12193,4404,36932,3637,9584,15407,33434,9052,23732,8916,19849,2200,53606,3915,1026,48771,5376,19871,42377,4949,18933,3204,1815,8320,4208,326771,264305,18403,9288,14807,5238,4456,0,3308,5110,795,6360
Mar-18,39876,2157,543,8083,323442,16404,4802142,5243,5105,7250,18394,9785,5300,8366,9448,1424,7501,8724,1347,4125,59,1800,6855,3707,446432,17253,17029,24844,13023,8435,3542,3972,10933,44075,419166,28242,286479,8141,3868,2008,10344,5928,2207,4334,12216,5032,2769,6952,39662,26259,15455,3368,383,3979,4663,7050,8332,13716,9759,41742,210814,5464,1720,9655,38605,4105,3212,67254,46167,7754,21868,9167,58826,2047,11645,2697,9753,4037,9493,5446,2918,1774,597,6632,1729,4590,10089,1742,1777,53283,2505,3785,34818,3197,14378,13184034,638,2746,3192,12938,2622,2670,6372,6744,12686,32478,19594,3171,5636,3702,15706,871,6147,28513,9255,21764,6440,9773,6868,5407,6530,29646,10911,944,24926,30352,4024,2078,1182593,43850,4113,6814,4251,23726,5463,35063,8761,8576,2799,1086,12797,76070,39311,16276,12259,37974,4895,14140,5973,43284,5438,9800,19540,38551,9678,31907,11021,25339,2834,56105,3465,2296,61167,6366,28624,47402,6159,22533,4899,1776,9109,5805,36044,419947,18526,10613,31837,6364,5049,63,4460,7745,1520,8456
Apr-18,42783,2605,1042,7677,299664,18109,4517705,4991,4834,7096,19913,12039,5700,10016,11930,1324,7333,8666,1297,3916,0,2332,6848,3471,418291,17407,15120,24480,11917,7935,3128,3647,11235,52164,389834,28890,270653,8462,3398,1776,1844,5836,2354,4290,14107,5274,4031,7744,53388,27649,16702,3228,1644,3785,4933,8094,8308,14594,7913,41989,162408,5614,1999,9811,46099,3712,2953,84480,69066,8624,24558,10815,71772,2555,13016,3210,13397,4177,9166,5065,2456,1619,670,9835,1665,4294,9397,1748,1982,32585,2461,3491,36453,3336,16602,16655496,427,3868,3326,14584,2643,2812,6544,6144,13027,32759,20726,3245,5302,3390,15450,860,5587,34420,11060,25186,6770,13048,8833,5282,8337,48418,12977,2357,25369,33192,3970,3165,1095174,41275,4158,6899,4243,25799,5534,35225,8496,8807,2595,1728,16429,68964,36904,16608,11855,37263,5767,18685,5606,44693,5159,9782,21659,35414,9571,40745,11510,35851,3007,65598,3737,1749,60139,7558,39726,46218,6188,23303,4196,2309,10450,5534,33217,406282,17446,15749,21691,6488,4909,356,4438,6490,1372,8263
May-18,41303,1883,892,7966,316377,18573,4098447,5088,5057,7060,18224,10498,5683,12382,10780,1193,6790,8593,1223,4142,0,1923,6869,3548,390853,17807,14828,24697,13972,8073,3221,3961,10799,44820,372103,26693,249097,9303,3236,1958,1219,6013,1700,4530,15227,5434,2943,7938,41650,24654,15004,3571,419,3803,5340,7203,8257,13999,9565,42396,147596,5184,1732,10415,34693,5071,3779,71990,53015,8211,25290,11107,56481,2398,12413,3688,12641,4329,8862,5204,3263,1219,856,9215,1834,4463,9669,2188,1951,30280,2414,3119,35967,2791,15498,12520964,120,3674,3259,13940,2111,2451,6921,5709,10134,32891,19396,3258,5161,3692,15076,1558,5920,33438,8963,21101,6871,10446,7884,5391,6949,32111,12275,1857,25017,31056,4111,1982,1138782,40367,4279,6350,4337,28196,5251,28279,9007,9456,2916,2091,16226,74476,34212,16366,11609,36781,5724,14014,5480,51163,5050,10083,23649,35881,8906,34196,14629,28499,2474,53362,3540,1950,55798,7043,30890,46301,6017,23239,3743,2285,9516,5721,32020,480631,18056,15138,19440,11025,4975,508,4471,6062,1648,9800
Jun-18,37930,1560,1430,7648,337136,16500,4119871,5223,4966,6086,13645,8954,5310,17814,11055,2234,6432,8173,1173,4169,0,1693,6886,3978,356523,16812,13666,21612,11199,7695,2962,3828,9733,49072,359610,26672,231440,8100,3227,1746,665,5866,1675,4392,14718,4751,3453,7725,43681,22903,14476,3360,303,3558,4278,7798,8434,13624,8286,39615,76569,5127,1895,10618,43304,1876,3780,92358,51172,9215,21871,12392,46480,2501,12352,3580,15744,4278,9593,5010,2548,992,560,10390,1686,4169,8471,1895,1613,29632,2168,2229,33931,3511,15533,11292810,255,3610,3292,12141,2068,1881,6435,5078,9576,31395,22235,3345,5054,3632,14940,1272,5371,29278,9286,19711,6506,10700,7117,5538,6031,36729,10974,2151,24100,29032,3846,1850,1039099,39269,3910,5560,3710,17905,4919,35085,9063,9930,2798,1336,16634,73493,31436,14712,10792,38274,6106,11906,5740,41932,5182,9679,20718,33225,8576,32000,14443,23332,2565,51400,3120,1820,57962,6121,25835,45487,6288,30801,2609,2281,11167,6149,27358,511281,17902,17017,17849,5906,4702,1187,4437,4659,1275,8030
Jul-18,41906,1723,1356,8409,392991,20021,5314316,6386,5436,6740,17323,12667,6097,120762,13279,2284,8431,8908,1127,4220,0,2110,7840,4444,416972,18430,14585,27920,12644,9038,3339,3657,10563,61568,382253,29829,283168,9139,4182,2031,1919,6786,2866,4688,16755,5292,5751,7909,55263,23933,16450,4076,307,4910,4473,9533,9262,18709,9350,42686,59503,6204,2403,14950,61338,3572,4951,137514,59369,12201,26357,17625,60716,3038,12803,4781,24066,4712,12813,5164,2167,1110,1137,14617,1598,4658,10287,2169,1569,31005,2088,2928,37297,3625,19801,14886124,2934,4204,3270,14534,3216,2684,6656,4990,9955,33761,25396,3979,5924,4130,16364,1068,5873,35453,9509,25456,7630,16019,9408,6038,7930,33805,16440,1505,26333,36016,4151,1386,1213052,39370,4219,6300,3876,8697,5573,64188,9988,13197,2967,502,20072,73448,33260,16693,12298,35796,6973,17878,5196,45552,4847,10082,26099,34786,9412,40695,12029,34902,2836,72215,3557,1674,67103,6783,32391,52680,7456,24440,2302,3098,13595,7031,32819,614584,18972,17024,19346,5914,4882,177,3997,3034,1371,9647
Aug-18,39897,2150,1081,8144,415638,20277,5126235,6444,6488,6801,19854,13745,5601,24386,14085,1581,8538,9081,1235,4469,194,2061,8204,4557,392674,18013,16160,30660,15191,11211,3610,3688,11152,65228,335064,37975,284879,9802,4210,2236,3350,6925,2795,4881,17286,6072,4356,7914,57313,24955,17965,4401,250,4607,4492,10714,8882,18046,8960,43146,40830,6729,2164,15357,63156,1442,4952,93747,51780,10153,27395,17888,55816,2824,16418,3992,17116,4654,11089,5157,2662,1087,1425,10213,1283,4728,9345,1774,1477,33104,2730,3597,38479,4134,21822,10923312,3353,4877,3459,18207,3271,3016,6353,5469,13709,34957,24651,4162,6026,3702,16700,1425,6284,35966,9779,29688,7480,17823,11139,5505,7417,34584,16502,1907,31934,35733,3592,1906,1293267,48227,4478,6364,4063,7376,6156,69680,9780,16901,3102,561,21670,73696,43436,18178,12368,35271,7062,21937,5432,41263,5027,11209,34707,36156,11300,34054,12845,41516,2745,78593,4300,2286,63066,7735,36202,48356,6996,25143,3617,3206,11900,5612,35876,652809,19444,14054,19889,5995,5081,118,4973,4485,1475,7928
Sep-18,35601,1995,1112,5978,336130,17206,3661917,5646,7045,7152,18968,6825,7010,9802,11587,1141,6252,8283,1347,4213,924,2463,7000,4085,331008,16171,14894,26423,13344,10206,3398,3661,10606,56264,89736,37137,211334,10068,3079,2553,4947,6062,2952,5343,12734,5468,3244,10241,42789,17825,14958,4059,1087,3701,4216,9284,7496,13039,8174,41331,39695,6284,2199,10616,45722,2810,4669,34163,26761,8328,21138,12859,49438,2252,10606,3904,9198,3818,8012,4897,1929,1394,901,6432,1616,4325,8089,2075,1777,25829,2281,4887,38575,3489,16811,8150172,3296,4333,3847,10041,2715,2780,6363,5219,24075,34524,17938,3673,5328,3493,14038,697,5104,30776,8877,22018,6385,12857,10056,4744,6575,34803,11101,2757,22841,34007,3604,1794,932348,78921,4142,5543,4224,5493,5548,58976,8908,11521,2908,567,18740,51427,29209,19616,12566,32488,5749,15652,5428,35433,4838,12780,33552,34884,9204,18769,10081,37343,2116,48108,3502,2932,47374,6798,34449,43026,5763,20080,10863,3718,8592,5041,29645,308079,16147,11703,16587,5553,4579,59,5406,7189,1355,6150
Oct-18,39422,1901,1077,7077,358498,19476,3999049,5892,6273,7257,21084,11350,8123,9058,11290,1458,6159,8859,736,4225,551,2774,6634,4243,330400,21355,16974,26718,13958,10368,2799,3744,11320,50112,290915,28914,215929,8859,3265,1507,25284,6647,3497,6372,13601,5468,2543,7743,44259,17483,18509,4293,1176,3473,4326,8327,8146,12472,6107,47496,82931,7537,2686,7959,51771,3582,3682,63555,50143,6643,22499,11100,48816,2872,13344,3320,8794,4057,6560,5683,2259,482,1045,6119,668,4380,8279,2318,2327,41669,2509,6167,36787,2993,17633,9478666,2470,3796,3587,14089,2422,2457,7087,6025,42121,33456,19494,3390,5310,4150,15292,746,5256,27768,8230,26371,7197,12327,9615,4938,5206,23586,9571,4005,27140,38567,3785,2728,995053,70621,3962,4829,4871,6850,5587,36039,8569,6296,2860,683,16562,66431,29625,17565,14367,36949,5985,18659,6340,39544,4771,12266,34014,37225,11587,25073,14293,45453,2007,65581,4248,3181,55010,7122,50468,42063,5843,20744,12514,3439,9154,5246,29949,386820,16997,12192,17626,6189,5083,360,6197,15887,2229,7981
Nov-18,35471,1802,1343,6842,385692,14174,3769601,5807,5519,6470,15431,8103,6333,9442,7871,1561,5213,8188,672,4157,1591,2423,5959,4332,279782,18871,15229,22652,13342,9221,3235,3382,10781,36633,239713,21960,190937,7547,2299,1134,36480,5462,2430,5556,12227,4914,2920,8198,31891,12908,15577,3266,634,3421,4226,5490,7497,10528,6911,39938,162681,6303,2265,6530,34666,1687,2934,40431,30076,5177,17936,8654,43039,3175,11250,1965,8311,3654,6456,5779,2446,1413,617,6053,1865,4373,9651,2628,2095,34065,2747,6133,34637,3134,13178,9160570,1248,2534,2926,10963,3402,2889,6731,5415,19677,29103,18301,2859,4797,6179,14590,425,5180,16921,6098,21027,6136,7306,7059,4869,3436,10709,7190,2591,23058,37728,3736,1721,1048691,39399,3775,4501,3924,12803,4829,37177,8345,8127,2946,565,15207,53639,30966,11987,10915,35142,4436,11649,6626,35624,4622,10149,31352,35711,9457,23952,12821,25096,2238,41925,2844,3130,41452,6457,25647,44554,5027,17209,18721,3883,7479,4686,22297,414689,15183,8707,15753,5244,5061,122,7631,32581,3130,7386
Dec-18,37936,2074,1513,7153,377003,14196,3639314,6728,7211,6709,15642,6797,4982,4456,6981,1246,5202,8364,733,4429,1297,2126,6751,4694,296350,17195,16936,22554,15408,9922,3471,3885,12409,42241,265897,20997,180311,7778,2040,1386,6164,5330,2986,5141,11369,4900,2855,7840,32225,12796,13626,1341,445,3423,4449,5647,7940,10567,8610,41081,107331,5659,2154,7214,34683,1042,3643,44245,29535,5166,18454,9566,49606,2973,9983,2647,9602,3856,7639,5788,1787,1055,179,6470,1250,4310,8129,2100,1732,32903,2537,6033,35169,3554,13281,9933844,1734,1338,2754,10684,2763,1990,6463,5920,8553,28715,19467,2960,5682,6952,14876,882,4730,14609,6261,15891,6659,6563,5923,5119,3227,11333,7568,1634,16918,36937,3775,1925,1085278,37774,3764,4299,3407,31100,4421,28541,8700,10406,2704,488,15846,54984,67043,12599,12880,35894,4719,9182,5496,37812,4757,10043,30447,36694,7561,26229,9922,16214,3733,40701,2477,3147,40758,6214,17999,43441,5412,17507,5012,4239,7256,5308,34529,416303,16122,10295,13384,5701,4923,59,5420,7314,3304,9482
Jan-19,35070,2342,1078,6719,425513,15754,3736253,6424,7466,6559,17170,7457,5025,2714,7556,1491,5443,8483,669,3914,183,2439,6921,4049,298209,16762,16386,23600,13420,10122,3397,4103,12623,51786,289500,24802,191665,7305,2052,882,4266,5696,2169,5378,10696,5511,1751,7356,32727,12519,12709,1253,386,3255,4921,7042,7262,11029,8365,38812,87457,5514,2009,6722,38352,1856,2564,61519,30906,6385,17913,10391,33317,3098,8946,2740,8322,3752,7064,5307,1635,1156,368,5088,1415,4200,7938,1755,2010,29426,4136,5246,42112,3339,13760,7353850,769,1614,3316,11372,2460,1979,6078,6100,8113,28774,20258,3077,5760,3655,13922,621,4752,14156,7368,15894,6182,7507,6957,5163,3517,9866,8489,1170,19451,33464,3710,1427,1075773,54041,3485,4280,3462,31465,4687,30242,9082,10581,2606,181,16767,56456,49473,20555,11818,34848,4430,9534,5076,36604,4772,10732,25519,35098,7630,22491,9294,17026,2295,41587,2625,1198,34775,6205,17664,45675,5442,17872,4064,3547,7654,4796,24548,434251,19184,10066,11398,5355,4813,59,3466,4054,2379,7757
Feb-19,32850,2221,1198,6053,426480,17362,3276600,6336,4908,5545,18296,9422,4971,2490,8547,1266,5397,7827,499,3150,376,2287,6479,4018,284392,26181,15266,23911,12009,8178,2810,3067,11019,40862,298196,24349,187278,5731,1431,998,5057,4610,2659,4993,12411,3902,2783,6427,36443,13120,14725,3484,120,2667,4455,7644,6783,10098,7252,33976,83480,5906,2462,6454,39456,668,2066,72739,37824,6716,17980,11088,36119,3198,9661,3076,9156,3321,6183,4990,1540,616,120,6160,1554,3568,6009,1352,2086,31276,2676,4596,28465,2833,14491,7953774,1423,2045,3045,12443,1717,1730,4873,4736,8558,26982,16097,3235,5343,3069,12258,427,4298,20964,8762,19141,5016,10343,8308,4558,3698,13110,8425,2221,15654,27231,3189,1390,886705,45533,3349,4190,3880,24159,4328,34433,7508,11239,2271,362,16132,51458,34512,15305,10477,30985,4040,12326,4996,34390,3845,12293,21367,30463,9272,25612,10347,25070,1259,56109,3352,1192,32995,6710,38976,42562,4610,16535,3124,2577,7296,3353,21815,487923,14155,7479,11512,4709,4143,0,3967,3992,1500,5807
